,0
employee_contractor,0.04425476311640765
safe_environment,0.031259847270148904
parkinson,0.03568744630071129
self-evident,0.013910129526481572
chronic_pain,0.06940501829137437
symptomatic,0.05611977025840953
live_longer,0.03005232672663538
heart_failure,0.060061671396534955
corticosteroid,0.028129080427223972
balance_deficit,0.030761604506943353
mild-to-moderate,0.012671612096531497
brain_injury,0.024413395404933702
physical_therapy,0.03824756723700942
trauma,0.0327137747988461
life-changing,0.020407401527473522
cosmetic_surgery_market,0.05812957123902338
unwaver,0.015264767300420803
frontline_employee,0.022430343751911577
compassion,0.019483220522517216
health_issue,0.028239674278418656
people_disability,0.01689738590097124
commitment_dedication,0.0349740535320927
sbm,0.013871106942065552
society_whole,0.0350518800081138
gender_pay_gap,0.01144933161162838
propose_remuneration_policy,0.024235211400527007
management_judgment,0.01738938255082344
article_association,0.06526791298625127
grant_rights,0.021568167203707703
restrict_exclude,0.014228031457424673
preemption_rights,0.022105250865390034
approve_proposal,0.05793194613875579
base_pay,0.013674480041580605
nonexecutive,0.050208365140639755
science-based,0.04830672006627009
financial_assistance,0.029523797094429607
openness,0.030133570478522737
gender_balance,0.012877152856368111
adida,0.09177335188119146
woman_health,0.04770008581682948
reproductive,0.053178076240589595
invasive,0.04769237946567912
lease_modification,0.007514103607506656
hepatologist,0.019242439153943802
patient_diagnose,0.03733004925526137
metabolic,0.033472179507534
liver_transplant,0.019259506497676125
bargaining,0.009308898730393535
comply_requirement,0.01820558213439117
group_management,0.03372386561684331
infected,0.054440230474527514
hearing_loss,0.04132999524535835
well-characterized,0.02211388865977989
synaptic,0.020154038077583303
age-related,0.018746356165812616
a.s.r.,0.15630944141845696
healthy_lifestyle,0.007289166739922354
go_extra_mile,0.01855943114823995
remuneration_committee,0.026444347682397007
noncompliance,0.023965471098472288
supervised,0.004914892439426064
noneconomic,0.01877392410445739
directorship,0.02492294862692128
protect_health,0.030786400348612165
chloroquine,0.007694312528531758
medical_professional,0.023745811200566683
tireless,0.025499775868892263
doctor_nurse,0.025417953182661646
smallholder_farmer,0.02036206396161383
low_middle-income_country,0.03701791111730735
contraceptive,0.06634246048060564
fringe_benefit,0.00919669363123481
malus,0.007914948176550585
circulatory,0.01666195522870548
protect_health_safety_employee,0.024365026535515102
stock_corporation_act,0.022956481571513185
nomination_committee,0.02709945795547309
pathogen,0.024289866713894655
take_on_responsibility,0.014339637894431248
stipulation,0.0256940410693858
ethical_standard,0.011624874300430436
harassment,0.010954191382304187
contraception,0.06415205375484281
valid_vote,0.00467694258963961
probability_default,0.04372538406703113
effort_combat,0.016802004408948617
care_industry,0.016375990565008193
collective_bargaining_agreement,0.01729413435937253
well-being_employee,0.048081935670869595
noncontrolling_interest,0.05105124077555231
pneumonia,0.017103050733998655
neonatal,0.018392704301144945
heart_failure_patient,0.013999116362326102
anesthesia,0.034073543994958454
ensure_health_safety_employee,0.01668193376273688
safeguard_health,0.027080428497378004
member_state,0.030903386913605075
limit_spread_virus,0.02248708707238201
frontline_worker,0.028049446077314074
support_community,0.06313744332175698
racial,0.0371656959278775
injustice,0.02564237469822575
ethnicity,0.022334102640674133
citizenship,0.015756901770150357
socially_responsible,0.040799693271959606
chronic_condition,0.038461350653746784
retinal,0.07988231656243906
neuromuscular,0.013303051280768412
cause_death,0.014872846576666933
severe_disease,0.021743713036568645
dignity,0.00700452902195879
safety_net,0.026343150606714816
heartfelt_thanks,0.021411929141704172
microbiome,0.025148911218694225
prophylaxis,0.043442394536089245
gonorrhea,0.054441238205655246
personal_professional,0.016353043076187863
primary_progressive,0.01707273370808214
syndrome,0.017984861897092905
seek_treatment,0.017998260606390197
fairest,0.010220551587858036
natural_history,0.027243429714625286
parent_child,0.011561778449635865
boardroom,0.03257470447204987
post-employment,0.011948131868990575
health_service,0.06069749681702032
tract_infection,0.017274961576216597
breast-feeding,0.0014745810166016376
healthcare_provider,0.039727845614373404
well-being_people,0.029341294672737897
relative_total_shareholder_return,0.009368439248095632
congenital,0.010526700489958407
hereditary,0.015772112717895217
coveted,0.016488792582231786
sweatlife,0.010859170170039565
feminine,0.006266503116155222
deeply_embedded,0.01680570997564863
human_capital_management,0.018640068146683852
visceral,0.011560713508581098
disincentive,0.013222499322229915
support_local_community,0.028030848315911162
emergency_service,0.02148668589504667
propose_general_meeting,0.015963192068607378
value_loss,0.01921285898103461
pay_rise,0.008497677897928817
flu-like,0.014275384311209938
peritoneal,0.018600524535438825
high-caliber,0.010762792466902664
physical_distancing,0.041379172020833695
eiopa,0.017944229681577703
abdominal,0.01714250762361295
digestive,0.014958512575983199
senior_leader,0.01943173075052994
nonspecific,0.007064716582431768
important_role_play,0.025149220560576443
loneliness,0.009123319837879253
health_space,0.005538223756903511
authorized,0.03792272554126276
deem_appropriate,0.016614046897853337
preeclampsia,0.02766238186421536
severe_preeclampsia,0.017865288287305756
hypoactive,0.0046103969773692265
desire_disorder,0.0046103969773692265
fetus,0.015508037883303658
placenta,0.01111127691515892
gestational,0.0044198895991528625
edema,0.02256680414341522
nausea,0.017910410755718326
fetal,0.042126317709381196
prematurity,0.002461384877810642
sepsis,0.06652075536805294
enterocolitis,0.0028814981108557665
neurologic,0.016137963711750556
blindness,0.04178167502207765
aboriginal,0.01773771944154524
hsdd,0.018441587909476906
sex,0.013375571982656532
interpersonal,0.0072050752653363935
excitation,0.0046103969773692265
premenopausal,0.006323504598689019
non-hormonal,0.028132042674501163
rivaroxaban,0.016034951734154687
venous,0.021368970395857226
hematologist,0.005624555365759676
arterial,0.01851133546521552
dvt,0.006957297004743739
apixaban,0.020917942695325195
edoxaban,0.03035510599274834
would_like_express_gratitude,0.013936956603366094
maintenance_treatment,0.007292316923778214
multi-stakeholder,0.010991866124933788
upper_limit,0.03822148014983892
infectious,0.06162526376581226
predefine,0.011325453052972417
accidental,0.024895942237915275
childbearing,0.009475423073538394
long-tenured,0.009685200043825573
discrimination,0.011284681324160405
essential_worker,0.021692258173055902
wellbeing,0.019558423561324662
atrophy,0.03361186247324961
smn2_copy_number,0.008118986427427342
live_purpose,0.03191840411859496
frontline_associate,0.02127751236187291
communicable,0.011954447566492193
healthcare_worker,0.013622689334797322
care_worker,0.015411537023339203
condemn,0.007278028181515698
paramount_importance,0.022371293643260175
chikungunya,0.02662434756043194
lyme_disease,0.031261958043727014
myalgia,0.005217570926088722
vaccinate,0.049093452300396266
arthritis,0.015127951193581051
autoimmune_disease,0.04008367516744948
sequela,0.0031336847801004568
viremia,0.010554076584242837
reactogenicity,0.0033435459954780063
seropositive,0.05123500902023286
seronegative,0.02607676681292455
devotion,0.013010928411843155
immunocompromised,0.022422264128109867
bronchiolitis,0.00557065065638143
toxin,0.01737157103462801
pneumococcal,0.0157130952723379
immunize,0.014375984866765909
dividend_rate,0.017727791032691922
security_holder,0.07775084887265243
institutional_placement,0.013609845291817545
food_security,0.014079075051294139
retinal_disease,0.041350406086557843
eye_disease,0.04890823560360469
financial_crime,0.012825897514596897
remuneration_principle,0.02926716465122943
remuneration_member,0.037902532333559266
preemptive_rights,0.033957178552141865
euro-denominated,0.01542151329748454
organizational_culture,0.022280034999629585
would_like_pay_tribute,0.020293497184859222
vulnerable_population,0.018594356185910793
inclusive_workplace,0.013186835056825535
director_fee,0.009253542358297492
moderate_severe,0.04191732139887295
amphora,0.19776730089502492
chlamydia,0.035164758662372085
health_challenge,0.013964330251034954
mission-driven,0.0038669159921314224
autism,0.0050314839932938645
security_contribution,0.014673556946986278
performance_share_plan,0.007993490628442165
short-term_incentive_plan,0.01833642327169149
aspergillosis,0.0068603162075338685
hematologic,0.027494979598292547
disease_treatment,0.006381892858612641
stock_option_plan,0.029512671854114395
fibroid,0.0274581778468708
debilitating,0.03587539106738047
postnl,0.06687497301761704
grant_discharge,0.017812543816614696
patient_metastatic,0.021769087492443825
value_assessment,0.00958726403697507
shareholder_experience,0.007849728627312348
value_reduction,0.016831500629542508
sincerity,0.009626901890570276
chronic_kidney_disease,0.05147189928542895
lifesaving,0.010448133058723373
recessive,0.013918925558148457
compensation_level,0.006749646832242109
epidural,0.1553604077046775
dural,0.04203831416436621
maximum_aggregate_amount,0.01630904997458417
ensure_health_safety,0.026743777989671078
protect_health_safety,0.0452251038305236
macular,0.01564177599493693
vegf,0.01698519244682161
respiratory_virus,0.01067133089293235
convalescent,0.005457454966182541
continuity_operation,0.025018767967098114
health_threat,0.014999877499912778
selfless,0.011223922025640612
securityholder,0.08168566996957509
non-metastatic,0.012115059380103585
climate_change_policy,0.007947727837874558
bluescope,0.0614106147770126
liquidity_requirement,0.016948805602115147
french_monetary,0.009107699007220473
financial_code,0.009107699007220473
whose_tumor,0.021803908945664602
afib,0.09914246408938615
sustainability_practice,0.014622832892217894
lymphedema,0.05361184473057327
stent,0.04955221503333407
metabolic_acidosis,0.07692248381086021
cavity,0.014274529018175264
birth_defect,0.00509959399032933
intracellular,0.00910751788134784
autosomal,0.014940890629040655
genetic_disease,0.02155989329201459
vte,0.009100274127134515
company_name_executive_officer,0.11254509961799561
arrhythmia,0.054004091949094606
boq,0.06534694848459155
future-fit,0.01101440765228207
e-train,0.03377606253686508
approve_advisory_basis,0.04991280998194588
advisory_basis,0.034139451701794735
unconscious,0.0074636123517245025
uti,0.0198156533207232
cmv_infection,0.005537255789269481
hematological,0.023312190865269374
artery_disease,0.015675886664811758
nonbinding_advisory_vote,0.044408541520407005
h._pylori,0.04248006185012963
stomach_cancer,0.014851829626781981
pigment_epithelial_cell,0.007260347309547949
upregulate,0.008508643635874277
engie,0.04241336248368863
azole,0.017947033530667688
rsv_infection,0.009548294652062719
narcolepsy,0.06559770370969384
gout,0.028292651217691592
smiles,0.07936228489369161
smiles_share,0.016054560469585952
conflicted,0.005974310854876473
intratumoral,0.009236180074582415
tetanus,0.0030154946002372836
rhinosinusitis,0.012116397589698367
gn,0.026015649610499163
sustainability_indicator,0.014630816780065376
exponent,0.21097894452933708
cep290,0.01670670998333132
hurdled,0.009512958437349268
spark_infrastructure,0.03700407783759112
cardiogenic_shock,0.026016424808640123
